id,sourceFile,sourceIndex,sourceType,section,domain,skill,difficulty,questionType,correctAnswer,reviewStatus,visibility,publicationStatus,severity,issues,warnings,governance,topicKey,skeletonKey
antigravity-0dbbe31e,antigravity-bank.json,91,antigravity,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense",Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,construction,the city council voted to fund the construction of v new community center v decision that many residents praised for potential to revitalize the economically depressed neighborhood
antigravity-59ce7ab0,antigravity-bank.json,92,antigravity,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense",Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,pharmaceutical,the pharmaceutical company v latest drug trial which involved over # participants across twelve countries results that contradicted the preliminary findings from the smaller phase 
antigravity-427bcbdb,antigravity-bank.json,93,antigravity,Reading and Writing,Standard English Conventions,"Form, Structure, and Sense",Hard,multiple_choice,A,reviewed,public_candidate,public_candidate_reviewed,pass,,,,circumstances,to fully appreciate the complexity of the composer v late string quartets one must understand not only the formal innovations in their harmonic language the biographical circumstan
antigravity-6d662e47,antigravity-bank.json,94,antigravity,Reading and Writing,Information and Ideas,Command of Evidence: Textual,Hard,multiple_choice,A,reviewed,public_candidate,public_candidate_reviewed,pass,,,,language,v literary critic argues that george orwell v essay politics and the english language # remains relevant because political language continues to be used to obscure rather than clar
antigravity-8e2c61a8,antigravity-bank.json,95,antigravity,Reading and Writing,Information and Ideas,Command of Evidence: Textual,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,transcontinental,historian maria chen argues that the construction of transcontinental railroads in the #th century accelerated cultural homogenization across the united states by enabling rapid di
antigravity-7a029597,antigravity-bank.json,96,antigravity,Reading and Writing,Information and Ideas,Command of Evidence: Textual,Medium,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,expectations,sociologist james liu contends that remote work policies adopted during the covid # pandemic have permanently altered employees expectations about workplace flexibility even in ind
antigravity-1f9a609f,antigravity-bank.json,97,antigravity,Reading and Writing,Information and Ideas,Command of Evidence: Textual,Medium,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,representations,art historian priya nair claims that the italian renaissance v emphasis on naturalistic perspective in painting was not purely an aesthetic innovation but was driven by the practic
antigravity-68aa322f,antigravity-bank.json,98,antigravity,Reading and Writing,Information and Ideas,Command of Evidence: Textual,Medium,multiple_choice,A,reviewed,public_candidate,public_candidate_reviewed,pass,,,,tanaka,environmental scientist dr kenji tanaka argues that urban green spaces provide measurable mental health benefits that justify their economic cost even in neighborhoods where land v
antigravity-108f5c97,antigravity-bank.json,99,antigravity,Reading and Writing,Information and Ideas,Command of Evidence: Quantitative,Medium,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,production,v researcher studying global coffee production compiled the following data country # production million tons # production million tons change brazil # # # vietnam # # # colombia # 
antigravity-3622efe8,antigravity-bank.json,100,antigravity,Reading and Writing,Information and Ideas,Command of Evidence: Quantitative,Medium,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,hospitalization,v public health researcher collected data on vaccination rates and hospitalization rates for v respiratory virus across four regions region vaccination rate hospitalization rate pe
antigravity-00279036,antigravity-bank.json,101,antigravity,Reading and Writing,Information and Ideas,Command of Evidence: Quantitative,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,parents,v sociologist studying income mobility compiled data on the percentage of children who earned more than their parents at age # by birth decade birth decade earning more than parent
antigravity-e6a185f5,antigravity-bank.json,102,antigravity,Reading and Writing,Information and Ideas,Command of Evidence: Quantitative,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,relationship,an economist studying the relationship between education spending and student outcomes compiled data from five countries country spending per student usd average math score pisa lu
antigravity-419b68b2,antigravity-bank.json,103,antigravity,Reading and Writing,Information and Ideas,Command of Evidence: Quantitative,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,temperature,v climate scientist measured average annual temperature anomalies deviations from the # # baseline for three latitude bands decade arctic # # v temperate # # v tropical # # v #v # 
antigravity-ed9a886e,antigravity-bank.json,104,antigravity,Math,Geometry and Trigonometry,"Lines, angles, and triangles",Easy,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,measures,in triangle abc angle v measures # and angle v measures # what is the measure in degrees of angle v
antigravity-760ca1d2,antigravity-bank.json,105,antigravity,Math,Geometry and Trigonometry,"Lines, angles, and triangles",Easy,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,transversal,two parallel lines are cut by v transversal one of the angles formed measures # which of the following could not be the measure of another angle formed by the transversal and the p
antigravity-f20770ab,antigravity-bank.json,106,antigravity,Math,Geometry and Trigonometry,"Lines, angles, and triangles",Medium,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,triangle,in the figure triangle pqr is similar to triangle stu in triangle pqr pq # qr # and pr # if st # in triangle stu what is the length of tu
antigravity-e03276c9,antigravity-bank.json,107,antigravity,Math,Geometry and Trigonometry,"Lines, angles, and triangles",Medium,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,triangle,in triangle def the exterior angle at vertex v measures # if angle v #v and angle v #v what is the value of v
antigravity-61adea87,antigravity-bank.json,108,antigravity,Math,Geometry and Trigonometry,"Lines, angles, and triangles",Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,coordinate,in the coordinate plane triangle abc has vertices at v # # v # # and v # # point v is the midpoint of side bc what is the length of the median am
antigravity-2a015974,antigravity-bank.json,109,antigravity,Math,Problem-Solving and Data Analysis,Two-variable data: models and scatterplots,Easy,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,average,v city recorded the following monthly average temperatures month avg temp v january # february # march # april # may # june # what is the average rate of temperature change in degr
antigravity-f5a85539,antigravity-bank.json,110,antigravity,Math,Problem-Solving and Data Analysis,Two-variable data: models and scatterplots,Medium,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,researcher,v researcher tracked the number of electric vehicles evs sold in v region over five years year evs sold total cars sold # # # # # # # # # # # # # # # in which year did evs first ac
antigravity-8bb0da76,antigravity-bank.json,111,antigravity,Math,Problem-Solving and Data Analysis,Two-variable data: models and scatterplots,Medium,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,expenses,v company tracks its quarterly revenue and expenses in millions of dollars quarter revenue expenses profit v# # # # v# # # # v# # # # v# # # # which of the following statements is 
antigravity-3e544e0b,antigravity-bank.json,112,antigravity,Math,Problem-Solving and Data Analysis,Two-variable data: models and scatterplots,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,method,v school district compared standardized test scores between two teaching methods across three grade levels grade method v avg score method v avg score method v v method v v #rd # #
antigravity-10a2ea20,antigravity-bank.json,113,antigravity,Math,Problem-Solving and Data Analysis,Two-variable data: models and scatterplots,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,weight,v nutritionist recorded the daily caloric intake and weight change over # weeks for v study participant week daily calories weight change lbs # # # # # # # # # # # # # # # # which 
