id,bankFile,section,domain,skill,difficulty,sourceSignalId,sourceReference,practicePool,skeletonId,skeletonRank,skeletonSize,verdict,issues,prompt,correctAnswer,correctChoice
kaplan-ai-math-090,kaplan-sat-math-ai-bank.json,Math,Algebra,Linear functions,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,core_pool,skel-1fa815bd,3,3,fail,missing_current_content_audit_version,"A line passes through (-2, -2) and (2, 14). What is the slope of the line?",C,4
kaplan-ai-math-091,kaplan-sat-math-ai-bank.json,Math,Algebra,Linear functions,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,core_pool,skel-21d0104a,5,5,fail,missing_current_content_audit_version,"A line passes through (-1, 2) and (3, 22). What is the slope of the line?",B,5
kaplan-ai-math-092,kaplan-sat-math-ai-bank.json,Math,Algebra,Linear functions,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,remedial_pool,skel-e5dc674d,9,11,fail,missing_current_content_audit_version,"A line passes through (0, 6) and (4, 30). What is the slope of the line?",A,6
kaplan-ai-math-093,kaplan-sat-math-ai-bank.json,Math,Algebra,Linear functions,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,core_pool,skel-2e3fd2a2,5,6,fail,missing_current_content_audit_version,"A line passes through (1, -3) and (5, 25). What is the slope of the line?",D,7
kaplan-ai-math-094,kaplan-sat-math-ai-bank.json,Math,Algebra,Linear functions,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,remedial_pool,skel-e5dc674d,10,11,fail,missing_current_content_audit_version,"A line passes through (2, 1) and (6, 5). What is the slope of the line?",C,1
kaplan-ai-math-095,kaplan-sat-math-ai-bank.json,Math,Algebra,Linear functions,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-e5dc674d,11,11,fail,missing_current_content_audit_version,"A line passes through (3, 5) and (7, 13). What is the slope of the line?",B,2
kaplan-ai-math-096,kaplan-sat-math-ai-bank.json,Math,Algebra,Linear functions,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,remedial_pool,skel-2e3fd2a2,6,6,fail,missing_current_content_audit_version,"A line passes through (4, -4) and (8, 8). What is the slope of the line?",A,3
kaplan-ai-math-097,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,core_pool,skel-fd8d80be,1,28,fail,missing_current_content_audit_version,The equation x^2 - 4x + 3 = 0 has two solutions. What is the greater solution?,D,3
kaplan-ai-math-098,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,core_pool,skel-fd8d80be,2,28,fail,missing_current_content_audit_version,The equation x^2 - 7x + 10 = 0 has two solutions. What is the greater solution?,C,5
kaplan-ai-math-099,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,core_pool,skel-fd8d80be,3,28,fail,missing_current_content_audit_version,The equation x^2 - 10x + 21 = 0 has two solutions. What is the greater solution?,B,7
kaplan-ai-math-100,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,core_pool,skel-fd8d80be,4,28,fail,missing_current_content_audit_version,The equation x^2 - 13x + 36 = 0 has two solutions. What is the greater solution?,A,9
kaplan-ai-math-101,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,core_pool,skel-fd8d80be,5,28,fail,missing_current_content_audit_version,The equation x^2 - 16x + 55 = 0 has two solutions. What is the greater solution?,D,11
kaplan-ai-math-102,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,remedial_pool,skel-fd8d80be,6,28,fail,missing_current_content_audit_version,The equation x^2 - 14x + 48 = 0 has two solutions. What is the greater solution?,C,8
kaplan-ai-math-103,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,remedial_pool,skel-fd8d80be,7,28,fail,missing_current_content_audit_version,The equation x^2 - 17x + 70 = 0 has two solutions. What is the greater solution?,B,10
kaplan-ai-math-104,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,remedial_pool,skel-fd8d80be,8,28,fail,missing_current_content_audit_version,The equation x^2 - 20x + 96 = 0 has two solutions. What is the greater solution?,A,12
kaplan-ai-math-105,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,remedial_pool,skel-fd8d80be,9,28,fail,missing_current_content_audit_version,The equation x^2 - 7x + 6 = 0 has two solutions. What is the greater solution?,D,6
kaplan-ai-math-106,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,remedial_pool,skel-fd8d80be,10,28,fail,missing_current_content_audit_version,The equation x^2 - 10x + 16 = 0 has two solutions. What is the greater solution?,C,8
kaplan-ai-math-107,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-fd8d80be,11,28,fail,missing_current_content_audit_version,The equation x^2 - 8x + 15 = 0 has two solutions. What is the greater solution?,B,5
kaplan-ai-math-108,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-fd8d80be,12,28,fail,missing_current_content_audit_version,The equation x^2 - 11x + 28 = 0 has two solutions. What is the greater solution?,A,7
kaplan-ai-math-109,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-fd8d80be,13,28,fail,missing_current_content_audit_version,The equation x^2 - 14x + 45 = 0 has two solutions. What is the greater solution?,D,9
kaplan-ai-math-110,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-fd8d80be,14,28,fail,missing_current_content_audit_version,The equation x^2 - 17x + 66 = 0 has two solutions. What is the greater solution?,C,11
kaplan-ai-math-111,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-fd8d80be,15,28,fail,missing_current_content_audit_version,The equation x^2 - 20x + 91 = 0 has two solutions. What is the greater solution?,B,13
kaplan-ai-math-112,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-fd8d80be,16,28,fail,missing_current_content_audit_version,The equation x^2 - 18x + 80 = 0 has two solutions. What is the greater solution?,A,10
kaplan-ai-math-113,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-fd8d80be,17,28,fail,missing_current_content_audit_version,The equation x^2 - 5x + 4 = 0 has two solutions. What is the greater solution?,D,4
kaplan-ai-math-114,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-fd8d80be,18,28,fail,missing_current_content_audit_version,The equation x^2 - 8x + 12 = 0 has two solutions. What is the greater solution?,C,6
kaplan-ai-math-115,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-fd8d80be,19,28,fail,missing_current_content_audit_version,The equation x^2 - 11x + 24 = 0 has two solutions. What is the greater solution?,B,8
kaplan-ai-math-116,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-fd8d80be,20,28,fail,missing_current_content_audit_version,The equation x^2 - 14x + 40 = 0 has two solutions. What is the greater solution?,A,10
kaplan-ai-math-117,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-fd8d80be,21,28,fail,missing_current_content_audit_version,The equation x^2 - 12x + 35 = 0 has two solutions. What is the greater solution?,D,7
kaplan-ai-math-118,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-fd8d80be,22,28,fail,missing_current_content_audit_version,The equation x^2 - 15x + 54 = 0 has two solutions. What is the greater solution?,C,9
kaplan-ai-math-119,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-fd8d80be,23,28,fail,missing_current_content_audit_version,The equation x^2 - 18x + 77 = 0 has two solutions. What is the greater solution?,B,11
kaplan-ai-math-120,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-fd8d80be,24,28,fail,missing_current_content_audit_version,The equation x^2 - 21x + 104 = 0 has two solutions. What is the greater solution?,A,13
kaplan-ai-math-121,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-fd8d80be,25,28,fail,missing_current_content_audit_version,The equation x^2 - 8x + 7 = 0 has two solutions. What is the greater solution?,D,7
kaplan-ai-math-122,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-fd8d80be,26,28,fail,missing_current_content_audit_version,The equation x^2 - 6x + 8 = 0 has two solutions. What is the greater solution?,C,4
kaplan-ai-math-123,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-fd8d80be,27,28,fail,missing_current_content_audit_version,The equation x^2 - 9x + 18 = 0 has two solutions. What is the greater solution?,B,6
kaplan-ai-math-124,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-fd8d80be,28,28,fail,missing_current_content_audit_version,The equation x^2 - 12x + 32 = 0 has two solutions. What is the greater solution?,A,8
kaplan-ai-math-125,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Equivalent expressions,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,core_pool,skel-bd7f7a56,1,22,fail,missing_current_content_audit_version,"If f(x) = 2x + 3x and x = 1, what is f(x)?",D,5
kaplan-ai-math-126,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Equivalent expressions,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,core_pool,skel-bd7f7a56,2,22,fail,missing_current_content_audit_version,"If f(x) = 3x + 5x and x = 4, what is f(x)?",C,32
kaplan-ai-math-127,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Equivalent expressions,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,core_pool,skel-bd7f7a56,3,22,fail,missing_current_content_audit_version,"If f(x) = 4x + 7x and x = 7, what is f(x)?",B,77
kaplan-ai-math-128,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Equivalent expressions,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,core_pool,skel-bd7f7a56,4,22,fail,missing_current_content_audit_version,"If f(x) = 5x + 9x and x = 2, what is f(x)?",A,28
kaplan-ai-math-129,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Equivalent expressions,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,core_pool,skel-bd7f7a56,5,22,fail,missing_current_content_audit_version,"If f(x) = 6x + 4x and x = 5, what is f(x)?",D,50
kaplan-ai-math-130,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Equivalent expressions,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,remedial_pool,skel-bd7f7a56,6,22,fail,missing_current_content_audit_version,"If f(x) = 7x + 6x and x = 8, what is f(x)?",C,104
kaplan-ai-math-131,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Equivalent expressions,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,remedial_pool,skel-bd7f7a56,7,22,fail,missing_current_content_audit_version,"If f(x) = 2x + 8x and x = 3, what is f(x)?",B,30
kaplan-ai-math-132,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Equivalent expressions,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,remedial_pool,skel-bd7f7a56,8,22,fail,missing_current_content_audit_version,"If f(x) = 3x + 3x and x = 6, what is f(x)?",A,36
kaplan-ai-math-133,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Equivalent expressions,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,remedial_pool,skel-bd7f7a56,9,22,fail,missing_current_content_audit_version,"If f(x) = 4x + 5x and x = 1, what is f(x)?",D,9
kaplan-ai-math-134,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Equivalent expressions,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,remedial_pool,skel-bd7f7a56,10,22,fail,missing_current_content_audit_version,"If f(x) = 5x + 7x and x = 4, what is f(x)?",C,48
kaplan-ai-math-135,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Equivalent expressions,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-bd7f7a56,11,22,fail,missing_current_content_audit_version,"If f(x) = 6x + 9x and x = 7, what is f(x)?",B,105
kaplan-ai-math-136,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Equivalent expressions,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-bd7f7a56,12,22,fail,missing_current_content_audit_version,"If f(x) = 7x + 4x and x = 2, what is f(x)?",A,22
kaplan-ai-math-137,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Equivalent expressions,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-bd7f7a56,13,22,fail,missing_current_content_audit_version,"If f(x) = 2x + 6x and x = 5, what is f(x)?",D,40
kaplan-ai-math-138,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Equivalent expressions,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-bd7f7a56,14,22,fail,missing_current_content_audit_version,"If f(x) = 3x + 8x and x = 8, what is f(x)?",C,88
kaplan-ai-math-139,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Equivalent expressions,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-bd7f7a56,15,22,fail,missing_current_content_audit_version,"If f(x) = 4x + 3x and x = 3, what is f(x)?",B,21
kaplan-ai-math-140,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Equivalent expressions,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-bd7f7a56,16,22,fail,missing_current_content_audit_version,"If f(x) = 5x + 5x and x = 6, what is f(x)?",A,60
kaplan-ai-math-141,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Equivalent expressions,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-bd7f7a56,17,22,fail,missing_current_content_audit_version,"If f(x) = 6x + 7x and x = 1, what is f(x)?",D,13
kaplan-ai-math-142,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Equivalent expressions,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-bd7f7a56,18,22,fail,missing_current_content_audit_version,"If f(x) = 7x + 9x and x = 4, what is f(x)?",C,64
kaplan-ai-math-143,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Equivalent expressions,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-bd7f7a56,19,22,fail,missing_current_content_audit_version,"If f(x) = 2x + 4x and x = 7, what is f(x)?",B,42
kaplan-ai-math-144,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Equivalent expressions,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-bd7f7a56,20,22,fail,missing_current_content_audit_version,"If f(x) = 3x + 6x and x = 2, what is f(x)?",A,18
kaplan-ai-math-145,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Equivalent expressions,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-bd7f7a56,21,22,fail,missing_current_content_audit_version,"If f(x) = 4x + 8x and x = 5, what is f(x)?",D,60
kaplan-ai-math-146,kaplan-sat-math-ai-bank.json,Math,Advanced Math,Equivalent expressions,Medium,kaplan-sat-math-prep,data/SAT-Kaplan Test Prep.pdf,hidden_duplicate,skel-bd7f7a56,22,22,fail,missing_current_content_audit_version,"If f(x) = 5x + 3x and x = 8, what is f(x)?",C,64
