"id","topicId","patternId","level","sourceFile","displayMode","interaction","priority","promptPreview"
"math10.math10.algebra.logic_sets.d10_c1_b1_menh_de_pdf.q132","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B1_Menh De.pdf","text","choice_like","auto_solver_next","Câu 14: Cho n là số tự nhiên, mệnh đề nào sau đây đúng? A. ∀n, n ( n + 1) là số chính phương. B. ∀n, n ( n + 1) là số lẻ. C. ∃n, n ( n + 1)( n + 2 ) là số lẻ. D. ∀n, n ( n + 1)( n + 2 ) là số chia"
"math10.math10.algebra.logic_sets.d10_c1_b1_menh_de_pdf.q134","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B1_Menh De.pdf","text","open_response","manual_or_cas_solver","Câu 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 Đáp D A D A B A D C D C D D A D D án III – ĐỀ KIỂM TRA CUỐI BÀI - Hình thức: Trắc nghiệm 100% - Số lượng câu hỏi: 25"
"math10.math10.algebra.logic_sets.d10_c1_b1_menh_de_pdf.q135","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B1_Menh De.pdf","text","choice_like","auto_solver_next","Cõu 1: Cõu nào sau đõy khụng phải là mệnh đề: A. 3 + 1 > 10. B. Hụm nay trời lạnh quỏ! 3 C. π là số vụ tỷ. D. ∈ℕ. 5"
"math10.math10.algebra.logic_sets.d10_c1_b1_menh_de_pdf.q136","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B1_Menh De.pdf","text","choice_like","auto_solver_next","Cõu 2: Cho cỏc cõu phỏt biểu sau: 13 là số nguyờn tố. Hai gúc đối đỉnh thỡ bằng nhau. Năm 2006 là năm nhuận. Cỏc em cố gắng học tập! Tối nay bạn cú xem phim khụng? Hỏi cú bao nhiờu cõu là mệnh đề? A. 1. B. 2. C. 3. D. 4."
"math10.math10.algebra.logic_sets.d10_c1_b1_menh_de_pdf.q137","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B1_Menh De.pdf","text","open_response","manual_or_cas_solver","Cõu 3: Trong cỏc mệnh đề sau đõy, mệnh đề nào đỳng? A. Khụng cú số chẵn nào là số nguyờn tố. B. ∀∈x ℝ, - x^2 < 0. C. ∃∈n ℕ, n ( n + 11) + 6 chia"
"math10.math10.algebra.logic_sets.d10_c1_b1_menh_de_pdf.q138","math10.algebra.logic_sets","math10.logic.implication.p2","core","D10_C1_B1_Menh De.pdf","text","open_response","manual_or_cas_solver","Câu 4: Trong các mệnh đề sau, mệnh đề nào sai? A. Để tứ giác ABCD là hình bình hành, điều kiện cần và đủ là hai cạnh đối song song và bằng nhau. B. Để x^2 = 25 điều kiện đủ là x = 5. C. Để tổng a + b của hai số nguyên, a b chia"
"math10.math10.algebra.logic_sets.d10_c1_b1_menh_de_pdf.q139","math10.algebra.logic_sets","math10.logic.implication.p2","core","D10_C1_B1_Menh De.pdf","text","choice_like","auto_solver_next","Cõu 5: Trong cỏc mệnh đề sau, mệnh đề nào sai? A. Hai tam giỏc bằng nhau khi và chỉ khi chỳng đồng dạng và cú một cạnh bằng nhau. B. Một tam giỏc là tam giỏc vuụng khi và chỉ khi tam giỏc đú cú một gúc (trong) bằng tổng hai gúc cũn lại. C. "
"math10.math10.algebra.logic_sets.d10_c1_b1_menh_de_pdf.q140","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B1_Menh De.pdf","text","choice_like","auto_solver_next","Cõu 6: Hóy chọn mệnh đề sai: A. 5 khụng phải là số hữu tỷ. B. ∃∈x ℝ: 2 x > x^2. C. Mọi số nguyờn tố đều là số lẻ. Liờn hệ tài liệu word toỏn SĐT và zalo: 039.373.2038 D. Tồn tại hai số chớnh phương mà tổng bằng 13."
"math10.math10.algebra.logic_sets.d10_c1_b1_menh_de_pdf.q141","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B1_Menh De.pdf","source_snippet_repair","open_response","image_dependent_review","Đọc đề gốc đã phục hồi từ tài liệu trong hình dưới đây. {{formula:/assets/math10/figures/math10-math10-algebra-logic-sets-d10-c1-b1-menh-de-pdf-q141.png|w=904|h=236}}"
"math10.math10.algebra.logic_sets.d10_c1_b1_menh_de_pdf.q142","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B1_Menh De.pdf","text","choice_like","auto_solver_next","Cõu 8: Cho mệnh đề "" ∀m ∈ ℝ, PT: x^2 − 2 x − m^2 = 0 có nghiệm phân biệt"". Phủ định mệnh đề này là: A. “ ∀m ∈ ℝ, PT: x^2 − 2 x − m^2 = 0 vụ nghiệm”. B. “ ∀m ∈ ℝ, PT: x^2 − 2 x − m^2 = 0 cú nghiệm kộp”. C. “ ∃m ∈ ℝ, PT: x^2 − 2 x − m^2 = 0 v"
"math10.math10.algebra.logic_sets.d10_c1_b1_menh_de_pdf.q143","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B1_Menh De.pdf","text","choice_like","auto_solver_next","Câu 9: H)y chọn mệnh đề sai: 1 2 A. 5 + 2 6 =. B. ∀∈x ℝ:3 x − 2 3 x ≤−1. 5 − 2 6 2 2 − C. 3 + 2 2 − 3 = 2 24. D. −∈ℤ.2 ) ( ( )"
"math10.math10.algebra.logic_sets.d10_c1_b1_menh_de_pdf.q144","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B1_Menh De.pdf","text","choice_like","auto_solver_next","Câu 10: H)y chọn mệnh đề đúng: x^2 − 9 A. Phương trình: = 0 có một nghiệm là x = 3. x − 3 B. ∃∈x ℝ: x^2 + x > 0. C. ∃∈x ℝ: x^2 − x + 2 < 0. D. ∀∈x ℝ: 2 x^2 + 6 2 x + 10 > 1."
"math10.math10.algebra.logic_sets.d10_c1_b1_menh_de_pdf.q145","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B1_Menh De.pdf","text","choice_like","auto_solver_next","Câu 11: Mệnh đề nào sau đây có mệnh đề phủ định đúng: A. “ ∀∈n ℕ: 2 n ≥ n ”. B. “ ∀∈x ℝ: x < x + 1 ”. C. “ ∃∈x ℚ: x^2 = 2 ”. D. “ ∃∈x ℝ:3 x = x^2 + 1 ”."
"math10.math10.algebra.logic_sets.d10_c1_b1_menh_de_pdf.q146","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B1_Menh De.pdf","text","choice_like","auto_solver_next","Cõu 12: Hóy chọn mệnh đề sai: 2 ( 1 ) A. ( − 2 ) là một số hữu tỷ. ( 2 ) 4 x + 5 2 x − 3 B. Phương trỡnh: = cú nghiệm. x + 4x + 4 2 ( 2 ) C. ∀∈x ℝ, x ≠ 0: ( x + ) luụn luụn là số hữu tỷ. ( x ) D. Nếu một số tự nhiờn chia"
"math10.math10.algebra.logic_sets.d10_c1_b1_menh_de_pdf.q147","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B1_Menh De.pdf","text","choice_like","auto_solver_next","Câu 13: Cho mệnh đề A:“ ∃∈n ℕ:3n + 1 là số lẻ”, mệnh đề phủ định của mệnh đề A và tính đúng, sai của mệnh đề phủ định là: A. A:“ ∀∈n ℕ: 3n + 1 là số chẵn”. Đây là mệnh đề đúng. B. A:“ ∀∈n ℕ: 3n + 1 là số chẵn”. Đây là mệnh đề sai. C. A:“ ∃∈"
"math10.math10.algebra.logic_sets.d10_c1_b1_menh_de_pdf.q148","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B1_Menh De.pdf","text","choice_like","auto_solver_next","Cõu 14: Mệnh đề nào sau đõy sai? Liờn hệ tài liệu word toỏn SĐT và zalo: 039.373.2038 A. Tứ giỏc ABCD là hỡnh chữ nhật ⇒ tứ giỏc ABCD cú ba gúc vuụng. B. Tam giỏc ABC là tam giỏc đều ⇔∠A = 60°. C. Tam giỏc ABC cõn tại A ⇒ AB = AC. D. Tứ giỏ"
"math10.math10.algebra.logic_sets.d10_c1_b1_menh_de_pdf.q149","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B1_Menh De.pdf","text","choice_like","auto_solver_next","Cõu 15: Tỡm mệnh đề đỳng: A. “3 + 5 ≤ 7 ” B. “ 12 > 14 ⇒ 2 ≥ 3 ” C. “ ∀∈x ℝ: x^2 > 0 ” D. “ ∆ABC vuụng tại A ⇔ AB^2 + BC^2 = AC^2 ”"
"math10.math10.algebra.logic_sets.d10_c1_b1_menh_de_pdf.q150","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B1_Menh De.pdf","text","choice_like","auto_solver_next","Câu 16: Phát biểu nào sau đây là đúng? A. x ≥ y ⇒ x^2 ≥ y^2 B. ( x + y ) 2 ≥ x^2 + y^2 C. x + y > 0 thì x > 0 hoặc y > 0 D. x + y > 0 thì x. y > 0"
"math10.math10.algebra.logic_sets.d10_c1_b1_menh_de_pdf.q151","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B1_Menh De.pdf","text","open_response","manual_or_cas_solver","Câu 17: Trong các mệnh đề sau đây, mệnh đề nào sai? A. ∃∈x ℤ, 2 x^2 - 8 = 0. B. ∀∈n ℕ, ( n 2 + 11n + 2 ) chia"
"math10.math10.algebra.logic_sets.d10_c1_b1_menh_de_pdf.q152","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B1_Menh De.pdf","text","open_response","manual_or_cas_solver","Cõu 18: Trong cỏc mệnh đề sau đõy, mệnh đề nào đỳng? A. Khụng cú số chẵn nào là số nguyờn tố. B. ∀∈x ℝ, - x^2 < 0. C. ∃∈n ℕ, n ( n + 11) + 6 chia"
"math10.math10.algebra.logic_sets.d10_c1_b1_menh_de_pdf.q153","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B1_Menh De.pdf","text","open_response","manual_or_cas_solver","Cõu 19: Trong cỏc mệnh đề sau, mệnh đề nào đỳng? x^2 1 x^2 1 A. Phủ định của mệnh đề “ ∀∈x ℝ, 2 < ” là mệnh đề “ ∃∈x ℝ, 2 > ”. 2 x + 1 2 2 x + 1 2 B. Phủ định của mệnh đề “ ∀∈k ℤ, k 2 + k + 1 là một số lẻ” là mệnh đề “ ∃∈k ℤ, k 2 + k + 1 là"
"math10.math10.algebra.logic_sets.d10_c1_b1_menh_de_pdf.q154","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B1_Menh De.pdf","text","choice_like","auto_solver_next","Câu 20: Cho mệnh đề A = “ ∀∈x ℝ: x + x ≥− ”. Lập mệnh đề phủ định của mệnh đề A và xét tính 4 đúng sai của nó. 2 1 A. A = “ ∃∈x ℝ: x + x ≥− ”. Đây là mệnh đề đúng. 4 2 1 B. A = “ ∃∈x ℝ: x + x ≤− ”. Đây là mệnh đề đúng. 4 2 1 C. A = “ ∃∈x ℝ:"
"math10.math10.algebra.logic_sets.d10_c1_b1_menh_de_pdf.q155","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B1_Menh De.pdf","text","choice_like","auto_solver_next","Câu 21: Trong các mệnh đề sau, mệnh đề nào là định lí? A. ∀∈x ℝ, x > −⇒2 x^2 > 4. B. ∀∈x ℝ, x > 2 ⇒ x^2 > 4. C. ∀∈x ℝ, x^2 > 4 ⇒ x > 2. D. Nếu a + b chia"
"math10.math10.algebra.logic_sets.d10_c1_b1_menh_de_pdf.q156","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B1_Menh De.pdf","text","open_response","manual_or_cas_solver","Cõu 22: Trong cỏc mệnh đề sau, mệnh đề nào khụng phải là định lớ? A. ∃∈ℕx, x^2 chia"
"math10.math10.algebra.logic_sets.d10_c1_b1_menh_de_pdf.q157","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B1_Menh De.pdf","text","choice_like","auto_solver_next","Câu 23: Trong các mệnh đề sau, tìm mệnh đề đúng: A. “ ∀∈x ℝ: x < 3 ⇔ x < 3 ” B. “ ∀∈n ℕ: n 2 ≥ 1 ” C. “ ∀∈x ℝ: ( x − 1) 2 ≠ x − 1 ” D. “ ∃∈n ℕ: n 2 + 1 = 1 ”"
"math10.math10.algebra.logic_sets.d10_c1_b1_menh_de_pdf.q158","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B1_Menh De.pdf","text","open_response","manual_or_cas_solver","Câu 24: Tìm mệnh đề đúng: A. “ ∀∈ℕ: x x chia"
"math10.math10.algebra.logic_sets.d10_c1_b1_menh_de_pdf.q159","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B1_Menh De.pdf","text","choice_like","auto_solver_next","Câu 25: Trong các mệnh đề sau, mệnh đề nào đúng? A. ∀∈x ℝ, x^2 ≥ x. B. ∀∈x ℝ, x > 1 ⇒ x^2 > x. C. ∀∈ℝn, n và n + 2 là các số nguyên tố D. ∀∈ℕ, n nếu n lẻ thì n 2 + n + 1 là số nguyên tố"
"math10.math10.algebra.logic_sets.d10_c1_b2_tap_hop_pdf.q1","math10.algebra.logic_sets","math10.set.operation.p3","core","D10_C1_B2_TAP HOP.pdf","text","open_response","manual_or_cas_solver","BÀI 2: TẬP HỢP I – Lí THUYẾT: 1. Tập hợp: (cũn gọi là tập) là một khỏi niệm cơ bản của Toỏn học, khụng định nghĩa. - Thường kớ hiệu: A, B, … *. Để chỉ a là một phần tử của tập hợp A, ta viết a ∈ A (đọc là a thuộc A ). **. Để chỉ a khụng phả"
"math10.math10.algebra.logic_sets.d10_c1_b2_tap_hop_pdf.q4","math10.algebra.logic_sets","math10.set.operation.p3","core","D10_C1_B2_TAP HOP.pdf","text","choice_like","auto_solver_next","Câu 1. Cho A là một tập hợp. Trong các mệnh đề sau, mệnh đề nào đúng A. A ∈ A. B. ∅∈.A C. A ⊂ A. D. A ∈ { A}."
"math10.math10.algebra.logic_sets.d10_c1_b2_tap_hop_pdf.q8","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B2_TAP HOP.pdf","text","choice_like","auto_solver_next","Câu 1. Cho tập X = x ∈ ℕ ( x^2 − 4 )( x − 1)( 2 x^2 − 7 x + 3 ) { } 9 A. S = 4. B. S =. C. S = 5. D. S = 6. 2 1 + 2 x^2 − x + 2 ] = 0. Hỏi tập X có bao nhiêu phần tử?"
"math10.math10.algebra.logic_sets.d10_c1_b2_tap_hop_pdf.q9","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B2_TAP HOP.pdf","text","choice_like","auto_solver_next","Câu 2. Cho tập X = x ∈ ℤ ( x^2 − 9 ). [ ( ) [ ] { } A. 1. B. 2. C. 3. D. 4. = 0."
"math10.math10.algebra.logic_sets.d10_c1_b2_tap_hop_pdf.q10","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B2_TAP HOP.pdf","text","choice_like","auto_solver_next","Câu 3. H)y liệt kê các phần tử của tập X = x ∈ℚ ( x^2 − x − 6 )( x^2 − 5 ) { } A. X = 5;3. B. X = − 5; −2; 5;3. { } { } − 5; 5. C. X = {−2;3}. D. X = { }."
"math10.math10.algebra.logic_sets.d10_c1_b2_tap_hop_pdf.q11","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B2_TAP HOP.pdf","text","choice_like","auto_solver_next","Câu 4. H)y liệt kê các phần tử của tập X = { x ∈ℝ x^2 + x + 1 = 0} A. X = 0. B. X = {0}. C. X = ∅. D. X = {∅}."
"math10.math10.algebra.logic_sets.d10_c1_b2_tap_hop_pdf.q13","math10.algebra.logic_sets","math10.set.operation.p3","core","D10_C1_B2_TAP HOP.pdf","text","choice_like","auto_solver_next","Câu 6. Hỏi tập hợp A = { k 2 + 1 k ∈ ℤ, k ≤ 2} có bao nhiêu phần tử? A. 1. B. 2. C. 3. D. 5."
"math10.math10.algebra.logic_sets.d10_c1_b2_tap_hop_pdf.q14","math10.algebra.logic_sets","math10.set.operation.p3","core","D10_C1_B2_TAP HOP.pdf","source_snippet_repair","open_response","image_dependent_review","Đọc đề gốc đã phục hồi từ tài liệu trong hình dưới đây. {{formula:/assets/math10/figures/math10-math10-algebra-logic-sets-d10-c1-b2-tap-hop-pdf-q14.png|w=932|h=486}}"
"math10.math10.algebra.logic_sets.d10_c1_b2_tap_hop_pdf.q17","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B2_TAP HOP.pdf","text","choice_like","auto_solver_next","Câu 1. Cho tập X = {1;2;3}. Khẳng định nào sau đây đúng? A. Số tập con của X là 16. B. Số tập con của X có hai phần tử là 3. C. Số tập con của X chứa số 1 là 6. D. Số tập con của X chứa 3 phần tử là 0."
"math10.math10.algebra.logic_sets.d10_c1_b2_tap_hop_pdf.q24","math10.algebra.logic_sets","math10.set.operation.p3","core","D10_C1_B2_TAP HOP.pdf","text","open_response","manual_or_cas_solver","Câu 1: Viết các tập hợp sau bằng cách liệt kê các phần tử của nó: a/. A = {n ∈ ℕ | − 2 < n < 5} b/. B = { x ∈ ℚ | ( x − 2)(3 x^2 − 10 x + 3) = 0}"
"math10.math10.algebra.logic_sets.d10_c1_b2_tap_hop_pdf.q25","math10.algebra.logic_sets","math10.set.operation.p3","core","D10_C1_B2_TAP HOP.pdf","source_snippet_repair","open_response","image_dependent_review","Đọc đề gốc đã phục hồi từ tài liệu trong hình dưới đây. {{formula:/assets/math10/figures/math10-math10-algebra-logic-sets-d10-c1-b2-tap-hop-pdf-q25.png|w=932|h=635}}"
"math10.math10.algebra.logic_sets.d10_c1_b2_tap_hop_pdf.q26","math10.algebra.logic_sets","math10.set.operation.p3","core","D10_C1_B2_TAP HOP.pdf","source_snippet_repair","open_response","image_dependent_review","Đọc đề gốc đã phục hồi từ tài liệu trong hình dưới đây. {{formula:/assets/math10/figures/math10-math10-algebra-logic-sets-d10-c1-b2-tap-hop-pdf-q26.png|w=932|h=635}}"
"math10.math10.algebra.logic_sets.d10_c1_b2_tap_hop_pdf.q28","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B2_TAP HOP.pdf","text","open_response","manual_or_cas_solver","Câu 1: a/. A = {0;1;2;3;4} b/. B = {−;2;3} 3"
"math10.math10.algebra.logic_sets.d10_c1_b2_tap_hop_pdf.q29","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B2_TAP HOP.pdf","text","open_response","manual_or_cas_solver","Câu 2: a/. Các tập con của A có ba phần tử gồm: { x; y; z},{ x; y; t },{ x; z; t },{ y; z; t } b/. Các tập con của A có hai phần tử gồm: { x; y},{ x; z},{ x; t },{ y; z},{ y; t },{ z; t }"
"math10.math10.algebra.logic_sets.d10_c1_b2_tap_hop_pdf.q30","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B2_TAP HOP.pdf","text","open_response","manual_or_cas_solver","Câu 3: a/. Ta có k ∈−{ 2; − 1;0;1;2} ⇒ A = {−1;0;3} b/. Giải phương trình tích. Suy ra B = {−1;1 − 6;1 + 6}"
"math10.math10.algebra.logic_sets.d10_c1_b2_tap_hop_pdf.q31","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B2_TAP HOP.pdf","text","open_response","manual_or_cas_solver","Câu 4: Cách 1: A = {n 2 − 3| n ∈ℕ * } Cách 2: A = {n 2 + 2 n − 2 | n ∈ℕ} III – ĐỀ KIỂM TRA CUỐI BÀI: (Trắc nghiệm)"
"math10.math10.algebra.logic_sets.d10_c1_b2_tap_hop_pdf.q33","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B2_TAP HOP.pdf","text","choice_like","auto_solver_next","Câu 2: Ký hiệu nào sau đây để chỉ 3 là số tự nhiên? A. 3 ∈ℕ. B. 3 ∉ℕ. C. 3 = ℕ. D. 3 ⊂ℕ."
"math10.math10.algebra.logic_sets.d10_c1_b2_tap_hop_pdf.q34","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B2_TAP HOP.pdf","text","choice_like","auto_solver_next","Câu 3: Cho A = {x ∈ ℚ | 3 x^2 − 5 x + 2 = 0}. Khẳng định nào sau đây đúng? {}3 { 3 } A. A =;;. B. A = {2}. C. A =;1;;. D. A = {1}. }}2 } 2 }"
"math10.math10.algebra.logic_sets.d10_c1_b2_tap_hop_pdf.q35","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B2_TAP HOP.pdf","text","choice_like","auto_solver_next","Câu 4: Cho B = {x ∈ ℤ | ( x^2 − 5 x − 6)(2x − 3) = 0}. Khẳng định nào sau đây đúng? { 3 } { 3 } A. B =; −1;; 6;. B. B = { 6}. C. B =;; 6;. D. B = {−1; 6}. } 2 } } 2 }"
"math10.math10.algebra.logic_sets.d10_c1_b2_tap_hop_pdf.q36","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B2_TAP HOP.pdf","text","choice_like","auto_solver_next","Câu 5: Liệt kê các phần tử của tập C = { x ∈ ℕ | x^2 + 3 x + 2 = 0}: A. C = {∅}. B. C = ∅. C. C = 0. D. C = {0}."
"math10.math10.algebra.logic_sets.d10_c1_b2_tap_hop_pdf.q37","math10.algebra.logic_sets","math10.logic.identify.p1","foundation","D10_C1_B2_TAP HOP.pdf","text","choice_like","auto_solver_next","Câu 6: Liệt kê các phần tử của tập D = { x ∈ ℤ | 2 x^2 − 3 x + 1 = 0}: { 1 } {}1 A. D = { 1}. B. D =;;1;. C. D =;;. D. D = 1. } 2 } }}2"
